placement_id,academic_year,student_id,company_id,offer_status,offered_ctc_lpa,primary_skill_at_hire,had_ai_data_skill
PLACE_01662,2025,USN_2025_259,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01663,2025,USN_2025_342,COMP_009,Placed,20.00,SQL,1
PLACE_01664,2023,USN_2025_197,COMP_013,Placed,7.00,PYTHON,1
PLACE_01665,2025,USN_2025_284,COMP_011,Placed,9.00,PYTHON,1
PLACE_01666,2024,USN_2025_136,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01667,2020,USN_2025_208,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01668,2025,USN_2025_414,COMP_013,Placed,7.00,SQL,1
PLACE_01669,2021,USN_2025_447,COMP_003,Placed,42.00,PYTHON,1
PLACE_01670,2024,USN_2025_084,COMP_006,Placed,28.00,SQL,1
PLACE_01671,2025,USN_2025_420,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01672,2022,USN_2025_311,COMP_013,Placed,7.00,PYTHON,1
PLACE_01673,2021,USN_2025_079,COMP_005,Placed,32.00,SQL,1
PLACE_01674,2021,USN_2025_095,COMP_002,Placed,45.00,PYTHON,1
PLACE_01675,2023,USN_2025_142,COMP_012,Placed,8.50,MACHINE_LEARNING,1
PLACE_01676,2022,USN_2025_015,COMP_010,Placed,18.00,MACHINE_LEARNING,1
PLACE_01677,2023,USN_2025_009,COMP_001,Placed,48.00,SQL,1
PLACE_01678,2025,USN_2025_057,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01679,2022,USN_2025_392,COMP_013,Placed,7.00,PYTHON,1
PLACE_01680,2021,USN_2025_451,COMP_007,Placed,26.00,PYTHON,1
PLACE_01681,2023,USN_2025_051,COMP_009,Placed,20.00,PYTHON,1
PLACE_01682,2024,USN_2025_017,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01683,2022,USN_2025_340,COMP_002,Placed,45.00,DEEP_LEARNING,1
PLACE_01684,2021,USN_2025_012,COMP_004,Placed,38.00,GENAI_LLMS,1
PLACE_01685,2020,USN_2025_054,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01686,2022,USN_2025_097,COMP_010,Placed,18.00,JAVA_BACKEND,1
PLACE_01687,2022,USN_2025_131,COMP_012,Placed,8.50,SQL,1
PLACE_01688,2025,USN_2025_150,COMP_003,Placed,42.00,PYTHON,1
PLACE_01689,2024,USN_2025_464,COMP_003,Placed,42.00,SQL,1
PLACE_01690,2025,USN_2025_473,COMP_006,Placed,28.00,PYTHON,1
PLACE_01691,2022,USN_2025_327,COMP_010,Placed,18.00,PYTHON,1
PLACE_01692,2022,USN_2025_483,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01693,2024,USN_2025_479,COMP_013,Placed,7.00,PYTHON,1
PLACE_01694,2024,USN_2025_377,COMP_005,Placed,32.00,SQL,1
PLACE_01695,2023,USN_2025_002,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01696,2021,USN_2025_357,COMP_010,Placed,18.00,PYTHON,1
PLACE_01697,2021,USN_2025_361,COMP_004,Placed,38.00,COMPUTER_VISION,1
PLACE_01698,2023,USN_2025_031,COMP_003,Placed,42.00,GENAI_LLMS,1
PLACE_01699,2021,USN_2025_400,COMP_002,Placed,45.00,DEEP_LEARNING,1
PLACE_01700,2022,USN_2025_274,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01701,2023,USN_2025_433,COMP_012,Placed,8.50,SQL,1
PLACE_01702,2023,USN_2025_054,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01703,2021,USN_2025_467,COMP_004,Placed,38.00,PYTHON,1
PLACE_01704,2020,USN_2025_344,COMP_013,Placed,7.00,PYTHON,1
PLACE_01705,2021,USN_2025_261,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01706,2025,USN_2025_420,COMP_002,Placed,45.00,CPP,1
PLACE_01707,2020,USN_2025_132,COMP_011,Placed,9.00,PYTHON,1
PLACE_01708,2023,USN_2025_487,COMP_007,Placed,26.00,PYTHON,1
PLACE_01709,2020,USN_2025_209,COMP_013,Placed,7.00,PYTHON,1
PLACE_01710,2022,USN_2025_179,COMP_010,Placed,18.00,LANGCHAIN,1
PLACE_01711,2024,USN_2025_300,COMP_012,Placed,8.50,SQL,1
PLACE_01712,2020,USN_2025_251,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01713,2025,USN_2025_449,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01714,2024,USN_2025_078,COMP_013,Placed,7.00,SQL,1
PLACE_01715,2022,USN_2025_376,COMP_002,Placed,45.00,PYTHON,1
PLACE_01716,2025,USN_2025_293,COMP_013,Placed,7.00,JAVA_BACKEND,1
PLACE_01717,2024,USN_2025_083,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01718,2022,USN_2025_364,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01719,2024,USN_2025_004,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01720,2024,USN_2025_167,COMP_005,Placed,32.00,MACHINE_LEARNING,1
PLACE_01721,2021,USN_2025_014,COMP_012,Placed,8.50,SQL,1
PLACE_01722,2025,USN_2025_283,,Not Placed,0.00,PYTHON,1
PLACE_01723,2025,USN_2025_144,COMP_012,Placed,8.50,PYTHON,1
PLACE_01724,2020,USN_2025_221,COMP_010,Placed,18.00,VECTOR_DATABASES,1
PLACE_01725,2025,USN_2025_380,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01726,2025,USN_2025_017,COMP_004,Placed,38.00,PYTHON,1
PLACE_01727,2024,USN_2025_319,COMP_011,Placed,9.00,REACT,1
PLACE_01728,2023,USN_2025_211,COMP_009,Placed,20.00,SQL,1
PLACE_01729,2021,USN_2025_133,COMP_011,Placed,9.00,PYTHON,1
PLACE_01730,2020,USN_2025_095,COMP_001,Placed,48.00,PYTHON,1
PLACE_01731,2021,USN_2025_475,COMP_005,Placed,32.00,SQL,1
PLACE_01732,2020,USN_2025_164,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01733,2022,USN_2025_253,COMP_011,Placed,9.00,SQL,1
PLACE_01734,2024,USN_2025_466,COMP_002,Placed,45.00,MACHINE_LEARNING,1
PLACE_01735,2025,USN_2025_050,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01736,2025,USN_2025_500,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01737,2023,USN_2025_156,,Not Placed,0.00,DATABRICKS_DE,1
PLACE_01738,2021,USN_2025_023,COMP_007,Placed,26.00,PYTHON,1
PLACE_01739,2021,USN_2025_321,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01740,2021,USN_2025_356,COMP_004,Placed,38.00,CPP,1
PLACE_01741,2025,USN_2025_357,COMP_013,Placed,7.00,PYTHON,1
PLACE_01742,2021,USN_2025_291,COMP_013,Placed,7.00,SQL,1
PLACE_01743,2024,USN_2025_123,COMP_011,Placed,9.00,PYTHON,1
PLACE_01744,2020,USN_2025_145,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01745,2025,USN_2025_105,COMP_008,Placed,24.00,JAVA_BACKEND,1
PLACE_01746,2024,USN_2025_226,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01747,2022,USN_2025_333,COMP_011,Placed,9.00,PYTHON,1
PLACE_01748,2024,USN_2025_114,COMP_011,Placed,9.00,SQL,1
PLACE_01749,2024,USN_2025_166,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01750,2022,USN_2025_245,COMP_005,Placed,32.00,SQL,1
PLACE_01751,2024,USN_2025_417,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01752,2020,USN_2025_310,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01753,2025,USN_2025_220,COMP_008,Placed,24.00,AWS_CLOUD,1
PLACE_01754,2023,USN_2025_431,COMP_005,Placed,32.00,DATABRICKS_DE,1
PLACE_01755,2022,USN_2025_405,COMP_005,Placed,32.00,SQL,1
PLACE_01756,2025,USN_2025_380,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01757,2021,USN_2025_098,COMP_006,Placed,28.00,SQL,1
PLACE_01758,2020,USN_2025_493,COMP_009,Placed,20.00,SQL,1
PLACE_01759,2023,USN_2025_328,COMP_011,Placed,9.00,PYTHON,1
PLACE_01760,2020,USN_2025_006,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01761,2020,USN_2025_401,COMP_012,Placed,8.50,SQL,1
PLACE_01762,2021,USN_2025_061,COMP_011,Placed,9.00,REACT,1
PLACE_01763,2023,USN_2025_191,COMP_007,Placed,26.00,REACT,1
PLACE_01764,2020,USN_2025_398,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01765,2021,USN_2025_341,,Not Placed,0.00,PYTHON,1
PLACE_01766,2022,USN_2025_426,COMP_009,Placed,20.00,PYTHON,1
PLACE_01767,2021,USN_2025_323,COMP_013,Placed,7.00,PYTHON,1
PLACE_01768,2024,USN_2025_228,COMP_011,Placed,9.00,REACT,1
PLACE_01769,2025,USN_2025_031,COMP_005,Placed,32.00,SQL,1
PLACE_01770,2021,USN_2025_031,COMP_005,Placed,32.00,SQL,1
PLACE_01771,2021,USN_2025_303,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01772,2021,USN_2025_225,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01773,2020,USN_2025_189,COMP_011,Placed,9.00,REACT,1
PLACE_01774,2023,USN_2025_409,,Not Placed,0.00,CPP,1
PLACE_01775,2021,USN_2025_014,,Not Placed,0.00,GENAI_LLMS,1
PLACE_01776,2021,USN_2025_230,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01777,2024,USN_2025_104,COMP_010,Placed,18.00,PYTHON,1
PLACE_01778,2024,USN_2025_466,COMP_004,Placed,38.00,GENAI_LLMS,1
PLACE_01779,2022,USN_2025_131,COMP_011,Placed,9.00,PYTHON,1
PLACE_01780,2022,USN_2025_239,COMP_003,Placed,42.00,SQL,1
PLACE_01781,2024,USN_2025_228,,Not Placed,0.00,REACT,1
PLACE_01782,2023,USN_2025_290,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01783,2022,USN_2025_070,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01784,2025,USN_2025_361,COMP_003,Placed,42.00,SQL,1
PLACE_01785,2025,USN_2025_089,COMP_009,Placed,20.00,SQL,1
PLACE_01786,2023,USN_2025_339,COMP_004,Placed,38.00,DEEP_LEARNING,1
PLACE_01787,2024,USN_2025_338,COMP_009,Placed,20.00,PYTHON,1
PLACE_01788,2022,USN_2025_001,COMP_005,Placed,32.00,SQL,1
PLACE_01789,2021,USN_2025_381,COMP_013,Placed,7.00,PYTHON,1
PLACE_01790,2024,USN_2025_050,COMP_010,Placed,18.00,PYTHON,1
PLACE_01791,2022,USN_2025_200,COMP_013,Placed,7.00,PYTHON,1
PLACE_01792,2023,USN_2025_061,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01793,2025,USN_2025_354,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01794,2023,USN_2025_371,COMP_004,Placed,38.00,CPP,1
PLACE_01795,2022,USN_2025_048,COMP_008,Placed,24.00,GENAI_LLMS,1
PLACE_01796,2023,USN_2025_384,COMP_011,Placed,9.00,PYTHON,1
PLACE_01797,2022,USN_2025_021,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01798,2022,USN_2025_187,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01799,2023,USN_2025_080,COMP_010,Placed,18.00,PYTHON,1
PLACE_01800,2020,USN_2025_402,,Not Placed,0.00,AWS_CLOUD,1
PLACE_01801,2021,USN_2025_466,COMP_002,Placed,45.00,MACHINE_LEARNING,1
PLACE_01802,2024,USN_2025_159,COMP_012,Placed,8.50,SQL,1
PLACE_01803,2025,USN_2025_220,COMP_007,Placed,26.00,PYTHON,1
PLACE_01804,2021,USN_2025_187,COMP_003,Placed,42.00,CPP,1
PLACE_01805,2024,USN_2025_300,COMP_012,Placed,8.50,SQL,1
PLACE_01806,2024,USN_2025_119,COMP_006,Placed,28.00,CPP,1
PLACE_01807,2025,USN_2025_030,COMP_012,Placed,8.50,PYSPARK,1
PLACE_01808,2021,USN_2025_051,COMP_007,Placed,26.00,PYTHON,1
PLACE_01809,2025,USN_2025_419,COMP_013,Placed,7.00,PYTHON,1
PLACE_01810,2022,USN_2025_089,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01811,2025,USN_2025_365,COMP_010,Placed,18.00,PYTHON,0
PLACE_01812,2023,USN_2025_240,,Not Placed,0.00,SQL,1
PLACE_01813,2020,USN_2025_113,COMP_013,Placed,7.00,DATABRICKS_DE,1
PLACE_01814,2020,USN_2025_184,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01815,2020,USN_2025_233,COMP_011,Placed,9.00,SQL,1
PLACE_01816,2021,USN_2025_226,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01817,2021,USN_2025_408,COMP_003,Placed,42.00,PYTHON,1
PLACE_01818,2022,USN_2025_351,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01819,2020,USN_2025_472,COMP_013,Placed,7.00,PYTHON,1
PLACE_01820,2022,USN_2025_418,COMP_013,Placed,7.00,PYTHON,1
PLACE_01821,2020,USN_2025_463,COMP_005,Placed,32.00,SQL,1
PLACE_01822,2021,USN_2025_064,COMP_003,Placed,42.00,SQL,1
PLACE_01823,2023,USN_2025_011,COMP_013,Placed,7.00,PYTHON,1
PLACE_01824,2023,USN_2025_147,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01825,2023,USN_2025_012,COMP_003,Placed,42.00,AWS_CLOUD,1
PLACE_01826,2025,USN_2025_261,COMP_010,Placed,18.00,REACT,1
PLACE_01827,2023,USN_2025_366,COMP_003,Placed,42.00,AWS_CLOUD,1
PLACE_01828,2024,USN_2025_346,COMP_011,Placed,9.00,SQL,1
PLACE_01829,2020,USN_2025_194,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01830,2023,USN_2025_218,COMP_005,Placed,32.00,PYTHON,1
PLACE_01831,2024,USN_2025_072,COMP_010,Placed,18.00,REACT,1
PLACE_01832,2024,USN_2025_220,COMP_008,Placed,24.00,AWS_CLOUD,1
PLACE_01833,2024,USN_2025_228,,Not Placed,0.00,REACT,1
PLACE_01834,2022,USN_2025_073,COMP_003,Placed,42.00,GENAI_LLMS,1
PLACE_01835,2022,USN_2025_204,COMP_011,Placed,9.00,REACT,1
PLACE_01836,2024,USN_2025_037,COMP_011,Placed,9.00,JAVA_BACKEND,1
PLACE_01837,2025,USN_2025_303,COMP_010,Placed,18.00,PYTHON,1
PLACE_01838,2023,USN_2025_393,COMP_013,Placed,7.00,PYTHON,1
PLACE_01839,2020,USN_2025_480,,Not Placed,0.00,NLP,1
PLACE_01840,2025,USN_2025_481,COMP_001,Placed,48.00,PYTHON,1
PLACE_01841,2021,USN_2025_430,COMP_013,Placed,7.00,SQL,1
PLACE_01842,2022,USN_2025_391,COMP_011,Placed,9.00,PYTHON,1
PLACE_01843,2023,USN_2025_303,COMP_013,Placed,7.00,PYTHON,1
PLACE_01844,2023,USN_2025_035,COMP_011,Placed,9.00,JAVA_BACKEND,1
PLACE_01845,2021,USN_2025_124,COMP_008,Placed,24.00,JAVA_BACKEND,1
PLACE_01846,2021,USN_2025_096,COMP_013,Placed,7.00,PYTHON,1
PLACE_01847,2023,USN_2025_343,COMP_013,Placed,7.00,SQL,1
PLACE_01848,2021,USN_2025_478,COMP_009,Placed,20.00,SQL,1
PLACE_01849,2023,USN_2025_326,COMP_010,Placed,18.00,PYTHON,1
PLACE_01850,2025,USN_2025_024,COMP_013,Placed,7.00,SQL,1
PLACE_01851,2021,USN_2025_226,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01852,2025,USN_2025_002,COMP_013,Placed,7.00,LANGCHAIN,1
PLACE_01853,2025,USN_2025_497,COMP_006,Placed,28.00,MACHINE_LEARNING,1
PLACE_01854,2021,USN_2025_201,COMP_011,Placed,9.00,REACT,1
PLACE_01855,2023,USN_2025_410,COMP_013,Placed,7.00,PYTHON,1
PLACE_01856,2024,USN_2025_074,COMP_003,Placed,42.00,SQL,1
PLACE_01857,2023,USN_2025_005,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01858,2020,USN_2025_436,COMP_011,Placed,9.00,SQL,1
PLACE_01859,2021,USN_2025_045,COMP_006,Placed,28.00,PYTHON,1
PLACE_01860,2022,USN_2025_214,COMP_005,Placed,32.00,REACT,1
PLACE_01861,2021,USN_2025_401,COMP_005,Placed,32.00,SQL,1
PLACE_01862,2020,USN_2025_040,COMP_012,Placed,8.50,MACHINE_LEARNING,1
PLACE_01863,2025,USN_2025_457,COMP_004,Placed,38.00,PYTHON,1
PLACE_01864,2022,USN_2025_017,COMP_004,Placed,38.00,PYTHON,1
PLACE_01865,2022,USN_2025_035,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01866,2023,USN_2025_104,COMP_010,Placed,18.00,PYTHON,1
PLACE_01867,2024,USN_2025_290,COMP_012,Placed,8.50,SQL,1
PLACE_01868,2023,USN_2025_319,COMP_003,Placed,42.00,SQL,1
PLACE_01869,2022,USN_2025_376,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01870,2022,USN_2025_365,COMP_013,Placed,7.00,PYTHON,0
PLACE_01871,2024,USN_2025_483,COMP_012,Placed,8.50,MACHINE_LEARNING,1
PLACE_01872,2021,USN_2025_168,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01873,2024,USN_2025_331,COMP_012,Placed,8.50,SQL,1
PLACE_01874,2025,USN_2025_034,COMP_013,Placed,7.00,SQL,1
PLACE_01875,2023,USN_2025_316,COMP_010,Placed,18.00,PYSPARK,1
PLACE_01876,2021,USN_2025_106,COMP_007,Placed,26.00,SQL,1
PLACE_01877,2023,USN_2025_226,COMP_013,Placed,7.00,SQL,1
PLACE_01878,2024,USN_2025_125,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01879,2021,USN_2025_381,COMP_013,Placed,7.00,PYTHON,1
PLACE_01880,2024,USN_2025_304,COMP_013,Placed,7.00,PYTHON,1
PLACE_01881,2025,USN_2025_057,COMP_013,Placed,7.00,JAVA_BACKEND,1
PLACE_01882,2020,USN_2025_339,COMP_002,Placed,45.00,PYTHON,1
PLACE_01883,2022,USN_2025_472,COMP_013,Placed,7.00,PYTHON,1
PLACE_01884,2021,USN_2025_050,COMP_013,Placed,7.00,PYTHON,1
PLACE_01885,2022,USN_2025_410,COMP_013,Placed,7.00,PYTHON,1
PLACE_01886,2020,USN_2025_136,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01887,2021,USN_2025_055,COMP_013,Placed,7.00,SQL,1
PLACE_01888,2022,USN_2025_149,COMP_001,Placed,48.00,SQL,1
PLACE_01889,2022,USN_2025_410,COMP_013,Placed,7.00,PYTHON,1
PLACE_01890,2021,USN_2025_447,COMP_004,Placed,38.00,COMPUTER_VISION,1
PLACE_01891,2022,USN_2025_464,COMP_004,Placed,38.00,COMPUTER_VISION,1
PLACE_01892,2022,USN_2025_470,COMP_005,Placed,32.00,SQL,1
PLACE_01893,2021,USN_2025_216,COMP_006,Placed,28.00,SQL,1
PLACE_01894,2022,USN_2025_337,COMP_012,Placed,8.50,SQL,1
PLACE_01895,2022,USN_2025_458,COMP_011,Placed,9.00,PYTHON,1
PLACE_01896,2023,USN_2025_480,COMP_012,Placed,8.50,COMPUTER_VISION,1
PLACE_01897,2025,USN_2025_350,,Not Placed,0.00,DEEP_LEARNING,1
PLACE_01898,2023,USN_2025_426,COMP_005,Placed,32.00,SQL,1
PLACE_01899,2020,USN_2025_358,COMP_005,Placed,32.00,SQL,1
PLACE_01900,2023,USN_2025_012,COMP_006,Placed,28.00,SQL,1
PLACE_01901,2023,USN_2025_171,COMP_008,Placed,24.00,AWS_CLOUD,1
PLACE_01902,2020,USN_2025_226,COMP_011,Placed,9.00,SQL,1
PLACE_01903,2022,USN_2025_161,COMP_008,Placed,24.00,REACT,1
PLACE_01904,2022,USN_2025_225,COMP_009,Placed,20.00,SQL,1
PLACE_01905,2023,USN_2025_414,COMP_012,Placed,8.50,SQL,1
PLACE_01906,2020,USN_2025_041,COMP_013,Placed,7.00,CPP,1
PLACE_01907,2022,USN_2025_474,COMP_007,Placed,26.00,GENAI_LLMS,1
PLACE_01908,2024,USN_2025_059,COMP_012,Placed,8.50,SQL,1
PLACE_01909,2021,USN_2025_324,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01910,2021,USN_2025_329,COMP_013,Placed,7.00,SQL,1
PLACE_01911,2025,USN_2025_042,COMP_006,Placed,28.00,PYTHON,1
PLACE_01912,2021,USN_2025_413,COMP_009,Placed,20.00,SQL,1
PLACE_01913,2023,USN_2025_350,,Not Placed,0.00,DEEP_LEARNING,1
PLACE_01914,2021,USN_2025_055,,Not Placed,0.00,LANGCHAIN,1
PLACE_01915,2021,USN_2025_174,COMP_013,Placed,7.00,PYTHON,1
PLACE_01916,2024,USN_2025_060,COMP_011,Placed,9.00,PYTHON,1
PLACE_01917,2022,USN_2025_232,COMP_004,Placed,38.00,CPP,1
PLACE_01918,2024,USN_2025_145,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01919,2023,USN_2025_013,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01920,2021,USN_2025_269,COMP_007,Placed,26.00,CPP,1
PLACE_01921,2022,USN_2025_295,COMP_013,Placed,7.00,CPP,1
PLACE_01922,2025,USN_2025_399,COMP_012,Placed,8.50,PYTHON,1
PLACE_01923,2025,USN_2025_436,COMP_007,Placed,26.00,DEEP_LEARNING,1
PLACE_01924,2021,USN_2025_302,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01925,2021,USN_2025_171,COMP_007,Placed,26.00,CPP,1
PLACE_01926,2025,USN_2025_335,COMP_003,Placed,42.00,CPP,1
PLACE_01927,2025,USN_2025_024,COMP_013,Placed,7.00,SQL,1
PLACE_01928,2023,USN_2025_406,COMP_012,Placed,8.50,SQL,1
PLACE_01929,2021,USN_2025_165,COMP_013,Placed,7.00,PYTHON,1
PLACE_01930,2025,USN_2025_202,COMP_006,Placed,28.00,CPP,1
PLACE_01931,2020,USN_2025_156,,Not Placed,0.00,AWS_CLOUD,1
PLACE_01932,2025,USN_2025_188,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01933,2022,USN_2025_480,COMP_004,Placed,38.00,DEEP_LEARNING,1
PLACE_01934,2022,USN_2025_271,COMP_013,Placed,7.00,PYTHON,1
PLACE_01935,2020,USN_2025_299,,Not Placed,0.00,REACT,1
PLACE_01936,2023,USN_2025_116,COMP_010,Placed,18.00,LANGCHAIN,1
PLACE_01937,2021,USN_2025_051,COMP_011,Placed,9.00,PYTHON,1
PLACE_01938,2021,USN_2025_028,COMP_003,Placed,42.00,PYTHON,1
PLACE_01939,2025,USN_2025_456,COMP_005,Placed,32.00,GENAI_LLMS,1
PLACE_01940,2022,USN_2025_304,COMP_013,Placed,7.00,PYTHON,1
PLACE_01941,2023,USN_2025_232,COMP_008,Placed,24.00,REACT,1
PLACE_01942,2023,USN_2025_390,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01943,2023,USN_2025_451,COMP_012,Placed,8.50,PYTHON,1
PLACE_01944,2025,USN_2025_390,COMP_011,Placed,9.00,PYTHON,1
PLACE_01945,2021,USN_2025_395,,Not Placed,0.00,SQL,1
PLACE_01946,2023,USN_2025_026,COMP_012,Placed,8.50,MACHINE_LEARNING,1
PLACE_01947,2025,USN_2025_012,COMP_001,Placed,48.00,PYSPARK,1
PLACE_01948,2025,USN_2025_167,COMP_007,Placed,26.00,PYTHON,1
PLACE_01949,2020,USN_2025_017,COMP_006,Placed,28.00,PYTHON,1
PLACE_01950,2024,USN_2025_341,COMP_011,Placed,9.00,PYTHON,1
PLACE_01951,2023,USN_2025_295,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01952,2024,USN_2025_102,COMP_007,Placed,26.00,CPP,1
PLACE_01953,2021,USN_2025_004,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01954,2025,USN_2025_321,COMP_005,Placed,32.00,SQL,1
PLACE_01955,2023,USN_2025_118,COMP_006,Placed,28.00,CPP,1
PLACE_01956,2022,USN_2025_159,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01957,2021,USN_2025_431,COMP_005,Placed,32.00,PYTHON,1
PLACE_01958,2020,USN_2025_250,COMP_011,Placed,9.00,PYTHON,1
PLACE_01959,2020,USN_2025_043,COMP_003,Placed,42.00,PYTHON,1
PLACE_01960,2024,USN_2025_461,COMP_012,Placed,8.50,DEEP_LEARNING,1
PLACE_01961,2025,USN_2025_371,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01962,2024,USN_2025_485,COMP_007,Placed,26.00,MACHINE_LEARNING,1
PLACE_01963,2022,USN_2025_337,COMP_010,Placed,18.00,PYTHON,1
PLACE_01964,2022,USN_2025_327,COMP_011,Placed,9.00,PYTHON,1
PLACE_01965,2020,USN_2025_342,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01966,2023,USN_2025_438,COMP_002,Placed,45.00,PYTHON,1
PLACE_01967,2020,USN_2025_381,COMP_013,Placed,7.00,PYTHON,1
PLACE_01968,2020,USN_2025_306,COMP_005,Placed,32.00,SQL,1
PLACE_01969,2022,USN_2025_313,COMP_013,Placed,7.00,AWS_CLOUD,1
PLACE_01970,2024,USN_2025_207,COMP_006,Placed,28.00,SQL,1
PLACE_01971,2022,USN_2025_011,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01972,2025,USN_2025_461,COMP_013,Placed,7.00,COMPUTER_VISION,1
PLACE_01973,2022,USN_2025_143,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01974,2022,USN_2025_344,COMP_013,Placed,7.00,PYTHON,1
PLACE_01975,2020,USN_2025_142,COMP_007,Placed,26.00,PYTHON,1
PLACE_01976,2023,USN_2025_225,COMP_012,Placed,8.50,SQL,1
PLACE_01977,2020,USN_2025_231,COMP_002,Placed,45.00,CPP,1
PLACE_01978,2021,USN_2025_297,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01979,2022,USN_2025_086,COMP_013,Placed,7.00,PYTHON,1
PLACE_01980,2022,USN_2025_454,COMP_001,Placed,48.00,PYSPARK,1
PLACE_01981,2021,USN_2025_164,COMP_012,Placed,8.50,SQL,1
PLACE_01982,2022,USN_2025_337,COMP_013,Placed,7.00,SQL,1
PLACE_01983,2022,USN_2025_085,COMP_012,Placed,8.50,VECTOR_DATABASES,1
PLACE_01984,2025,USN_2025_420,COMP_013,Placed,7.00,SQL,1
PLACE_01985,2022,USN_2025_441,COMP_005,Placed,32.00,SQL,1
PLACE_01986,2021,USN_2025_375,COMP_004,Placed,38.00,PYTHON,1
PLACE_01987,2020,USN_2025_483,COMP_012,Placed,8.50,DEEP_LEARNING,1
PLACE_01988,2022,USN_2025_039,,Not Placed,0.00,LANGCHAIN,1
PLACE_01989,2023,USN_2025_202,COMP_006,Placed,28.00,CPP,1
PLACE_01990,2021,USN_2025_481,COMP_003,Placed,42.00,PYTHON,1
PLACE_01991,2024,USN_2025_070,COMP_005,Placed,32.00,SQL,1
PLACE_01992,2025,USN_2025_233,COMP_008,Placed,24.00,JAVA_BACKEND,1
PLACE_01993,2021,USN_2025_409,COMP_011,Placed,9.00,SQL,1
PLACE_01994,2020,USN_2025_323,,Not Placed,0.00,REACT,1
