skill_id,student_id,skill_name,skill_category,proficiency_level,certified_flag
SSK_01770,USN_2025_401,CPP,Core Engineering,Advanced,true
SSK_01771,USN_2025_401,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_01772,USN_2025_401,COMPUTER_VISION,AI / GenAI,Advanced,true
SSK_01773,USN_2025_402,CPP,Core Engineering,Intermediate,true
SSK_01774,USN_2025_402,PYTHON,Core Engineering,Advanced,false
SSK_01775,USN_2025_402,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01776,USN_2025_402,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_01777,USN_2025_402,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01778,USN_2025_403,SQL,Data Engineering & Cloud,Beginner,false
SSK_01779,USN_2025_403,PYTHON,Core Engineering,Beginner,false
SSK_01780,USN_2025_403,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01781,USN_2025_403,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01782,USN_2025_403,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01783,USN_2025_404,CPP,Core Engineering,Beginner,false
SSK_01784,USN_2025_404,PYTHON,Core Engineering,Intermediate,true
SSK_01785,USN_2025_404,AWS_CLOUD,Data Engineering & Cloud,Advanced,true
SSK_01786,USN_2025_404,COMPUTER_VISION,AI / GenAI,Advanced,true
SSK_01787,USN_2025_405,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01788,USN_2025_405,PYTHON,Core Engineering,Intermediate,false
SSK_01789,USN_2025_405,AWS_CLOUD,Data Engineering & Cloud,Advanced,true
SSK_01790,USN_2025_405,COMPUTER_VISION,AI / GenAI,Advanced,true
SSK_01791,USN_2025_405,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01792,USN_2025_405,DEEP_LEARNING,AI / GenAI,Advanced,true
SSK_01793,USN_2025_406,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01794,USN_2025_406,CPP,Core Engineering,Intermediate,false
SSK_01795,USN_2025_406,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01796,USN_2025_407,CPP,Core Engineering,Advanced,false
SSK_01797,USN_2025_407,PYTHON,Core Engineering,Intermediate,true
SSK_01798,USN_2025_407,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_01799,USN_2025_407,COMPUTER_VISION,AI / GenAI,Intermediate,true
SSK_01800,USN_2025_407,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01801,USN_2025_407,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_01802,USN_2025_408,PYTHON,Core Engineering,Intermediate,false
SSK_01803,USN_2025_408,SQL,Data Engineering & Cloud,Advanced,true
SSK_01804,USN_2025_408,COMPUTER_VISION,AI / GenAI,Advanced,true
SSK_01805,USN_2025_408,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01806,USN_2025_409,CPP,Core Engineering,Intermediate,false
SSK_01807,USN_2025_409,SQL,Data Engineering & Cloud,Advanced,false
SSK_01808,USN_2025_409,DEEP_LEARNING,AI / GenAI,Beginner,true
SSK_01809,USN_2025_409,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01810,USN_2025_410,PYTHON,Core Engineering,Beginner,false
SSK_01811,USN_2025_410,SQL,Data Engineering & Cloud,Beginner,true
SSK_01812,USN_2025_410,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01813,USN_2025_410,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01814,USN_2025_410,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01815,USN_2025_410,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01816,USN_2025_411,CPP,Core Engineering,Advanced,true
SSK_01817,USN_2025_411,SQL,Data Engineering & Cloud,Advanced,false
SSK_01818,USN_2025_411,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01819,USN_2025_412,PYTHON,Core Engineering,Intermediate,true
SSK_01820,USN_2025_412,CPP,Core Engineering,Beginner,true
SSK_01821,USN_2025_412,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01822,USN_2025_412,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01823,USN_2025_412,COMPUTER_VISION,AI / GenAI,Beginner,true
SSK_01824,USN_2025_413,PYTHON,Core Engineering,Intermediate,true
SSK_01825,USN_2025_413,SQL,Data Engineering & Cloud,Beginner,false
SSK_01826,USN_2025_413,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01827,USN_2025_413,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01828,USN_2025_413,COMPUTER_VISION,AI / GenAI,Intermediate,true
SSK_01829,USN_2025_414,PYTHON,Core Engineering,Intermediate,false
SSK_01830,USN_2025_414,SQL,Data Engineering & Cloud,Beginner,false
SSK_01831,USN_2025_414,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01832,USN_2025_415,PYTHON,Core Engineering,Beginner,false
SSK_01833,USN_2025_415,SQL,Data Engineering & Cloud,Advanced,false
SSK_01834,USN_2025_415,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01835,USN_2025_415,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01836,USN_2025_415,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01837,USN_2025_416,SQL,Data Engineering & Cloud,Advanced,true
SSK_01838,USN_2025_416,CPP,Core Engineering,Advanced,true
SSK_01839,USN_2025_416,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01840,USN_2025_417,CPP,Core Engineering,Beginner,true
SSK_01841,USN_2025_417,SQL,Data Engineering & Cloud,Advanced,false
SSK_01842,USN_2025_417,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01843,USN_2025_417,COMPUTER_VISION,AI / GenAI,Intermediate,true
SSK_01844,USN_2025_418,SQL,Data Engineering & Cloud,Beginner,false
SSK_01845,USN_2025_418,PYTHON,Core Engineering,Beginner,true
SSK_01846,USN_2025_418,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01847,USN_2025_419,PYTHON,Core Engineering,Beginner,false
SSK_01848,USN_2025_419,CPP,Core Engineering,Beginner,false
SSK_01849,USN_2025_419,DEEP_LEARNING,AI / GenAI,Beginner,true
SSK_01850,USN_2025_420,CPP,Core Engineering,Intermediate,false
SSK_01851,USN_2025_420,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01852,USN_2025_420,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01853,USN_2025_420,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01854,USN_2025_420,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01855,USN_2025_420,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_01856,USN_2025_421,CPP,Core Engineering,Beginner,false
SSK_01857,USN_2025_421,PYTHON,Core Engineering,Beginner,false
SSK_01858,USN_2025_421,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01859,USN_2025_421,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01860,USN_2025_422,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01861,USN_2025_422,PYTHON,Core Engineering,Advanced,false
SSK_01862,USN_2025_422,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01863,USN_2025_422,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01864,USN_2025_422,DEEP_LEARNING,AI / GenAI,Intermediate,true
SSK_01865,USN_2025_423,PYTHON,Core Engineering,Intermediate,false
SSK_01866,USN_2025_423,CPP,Core Engineering,Beginner,true
SSK_01867,USN_2025_423,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01868,USN_2025_423,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_01869,USN_2025_423,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01870,USN_2025_423,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01871,USN_2025_424,SQL,Data Engineering & Cloud,Advanced,false
SSK_01872,USN_2025_424,PYTHON,Core Engineering,Advanced,true
SSK_01873,USN_2025_424,DEEP_LEARNING,AI / GenAI,Advanced,true
SSK_01874,USN_2025_424,COMPUTER_VISION,AI / GenAI,Beginner,true
SSK_01875,USN_2025_424,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01876,USN_2025_425,CPP,Core Engineering,Advanced,false
SSK_01877,USN_2025_425,SQL,Data Engineering & Cloud,Advanced,false
SSK_01878,USN_2025_425,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01879,USN_2025_426,PYTHON,Core Engineering,Beginner,false
SSK_01880,USN_2025_426,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01881,USN_2025_426,NLP,AI / GenAI,Intermediate,false
SSK_01882,USN_2025_426,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01883,USN_2025_426,DATABRICKS_DE,Data Engineering & Cloud,Beginner,true
SSK_01884,USN_2025_427,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01885,USN_2025_427,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01886,USN_2025_427,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01887,USN_2025_427,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01888,USN_2025_427,PROMPT_ENGINEERING,AI / GenAI,Beginner,true
SSK_01889,USN_2025_427,NLP,AI / GenAI,Beginner,false
SSK_01890,USN_2025_428,PYTHON,Core Engineering,Intermediate,false
SSK_01891,USN_2025_428,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01892,USN_2025_428,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01893,USN_2025_428,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01894,USN_2025_428,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01895,USN_2025_429,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01896,USN_2025_429,PYTHON,Core Engineering,Beginner,false
SSK_01897,USN_2025_429,NLP,AI / GenAI,Intermediate,false
SSK_01898,USN_2025_429,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01899,USN_2025_429,PYSPARK,Data Engineering & Cloud,Intermediate,true
SSK_01900,USN_2025_430,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01901,USN_2025_430,SQL,Data Engineering & Cloud,Beginner,false
SSK_01902,USN_2025_430,GENAI_LLMS,AI / GenAI,Advanced,true
SSK_01903,USN_2025_431,PYTHON,Core Engineering,Intermediate,true
SSK_01904,USN_2025_431,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01905,USN_2025_431,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_01906,USN_2025_431,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_01907,USN_2025_431,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01908,USN_2025_432,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01909,USN_2025_432,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01910,USN_2025_432,GENAI_LLMS,AI / GenAI,Beginner,true
SSK_01911,USN_2025_432,PROMPT_ENGINEERING,AI / GenAI,Intermediate,true
SSK_01912,USN_2025_432,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,true
SSK_01913,USN_2025_432,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01914,USN_2025_433,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01915,USN_2025_433,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01916,USN_2025_433,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01917,USN_2025_434,PYTHON,Core Engineering,Advanced,false
SSK_01918,USN_2025_434,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01919,USN_2025_434,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01920,USN_2025_434,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01921,USN_2025_434,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01922,USN_2025_434,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01923,USN_2025_435,SQL,Data Engineering & Cloud,Advanced,false
SSK_01924,USN_2025_435,PYTHON,Core Engineering,Advanced,false
SSK_01925,USN_2025_435,PYSPARK,Data Engineering & Cloud,Advanced,true
SSK_01926,USN_2025_435,DATABRICKS_DE,Data Engineering & Cloud,Advanced,true
SSK_01927,USN_2025_436,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01928,USN_2025_436,SQL,Data Engineering & Cloud,Advanced,false
SSK_01929,USN_2025_436,NLP,AI / GenAI,Beginner,true
SSK_01930,USN_2025_437,PYTHON,Core Engineering,Advanced,false
SSK_01931,USN_2025_437,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_01932,USN_2025_437,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01933,USN_2025_437,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01934,USN_2025_437,COMPUTER_VISION,AI / GenAI,Intermediate,true
SSK_01935,USN_2025_438,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01936,USN_2025_438,PYTHON,Core Engineering,Advanced,true
SSK_01937,USN_2025_438,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_01938,USN_2025_438,COMPUTER_VISION,AI / GenAI,Advanced,true
SSK_01939,USN_2025_438,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_01940,USN_2025_438,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01941,USN_2025_439,PYTHON,Core Engineering,Advanced,false
SSK_01942,USN_2025_439,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01943,USN_2025_439,GENAI_LLMS,AI / GenAI,Advanced,false
SSK_01944,USN_2025_439,PROMPT_ENGINEERING,AI / GenAI,Intermediate,false
SSK_01945,USN_2025_439,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01946,USN_2025_439,PYSPARK,Data Engineering & Cloud,Advanced,true
SSK_01947,USN_2025_440,SQL,Data Engineering & Cloud,Advanced,false
SSK_01948,USN_2025_440,PYTHON,Core Engineering,Advanced,false
SSK_01949,USN_2025_440,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01950,USN_2025_441,PYTHON,Core Engineering,Intermediate,true
SSK_01951,USN_2025_441,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01952,USN_2025_441,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01953,USN_2025_441,PROMPT_ENGINEERING,AI / GenAI,Beginner,true
SSK_01954,USN_2025_442,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01955,USN_2025_442,SQL,Data Engineering & Cloud,Advanced,true
SSK_01956,USN_2025_442,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01957,USN_2025_442,NLP,AI / GenAI,Beginner,false
SSK_01958,USN_2025_442,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01959,USN_2025_443,SQL,Data Engineering & Cloud,Advanced,false
SSK_01960,USN_2025_443,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01961,USN_2025_443,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01962,USN_2025_444,DEEP_LEARNING,AI / GenAI,Beginner,true
SSK_01963,USN_2025_444,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_01964,USN_2025_444,PYSPARK,Data Engineering & Cloud,Beginner,true
SSK_01965,USN_2025_444,NLP,AI / GenAI,Advanced,false
SSK_01966,USN_2025_444,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_01967,USN_2025_445,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01968,USN_2025_445,DEEP_LEARNING,AI / GenAI,Advanced,true
SSK_01969,USN_2025_445,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_01970,USN_2025_446,PYTHON,Core Engineering,Intermediate,true
SSK_01971,USN_2025_446,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01972,USN_2025_446,NLP,AI / GenAI,Intermediate,false
SSK_01973,USN_2025_446,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01974,USN_2025_446,PROMPT_ENGINEERING,AI / GenAI,Advanced,true
SSK_01975,USN_2025_446,COMPUTER_VISION,AI / GenAI,Intermediate,true
SSK_01976,USN_2025_447,PYTHON,Core Engineering,Intermediate,false
SSK_01977,USN_2025_447,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01978,USN_2025_447,NLP,AI / GenAI,Intermediate,true
SSK_01979,USN_2025_447,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01980,USN_2025_447,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_01981,USN_2025_447,PROMPT_ENGINEERING,AI / GenAI,Beginner,true
SSK_01982,USN_2025_448,PYTHON,Core Engineering,Intermediate,false
SSK_01983,USN_2025_448,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01984,USN_2025_448,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01985,USN_2025_448,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01986,USN_2025_448,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01987,USN_2025_448,PROMPT_ENGINEERING,AI / GenAI,Advanced,false
SSK_01988,USN_2025_449,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01989,USN_2025_449,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01990,USN_2025_449,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01991,USN_2025_449,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01992,USN_2025_449,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01993,USN_2025_449,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_01994,USN_2025_450,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01995,USN_2025_450,PYTHON,Core Engineering,Intermediate,false
SSK_01996,USN_2025_450,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01997,USN_2025_450,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01998,USN_2025_451,DEEP_LEARNING,AI / GenAI,Intermediate,true
SSK_01999,USN_2025_451,PYTHON,Core Engineering,Advanced,true
SSK_02000,USN_2025_451,PROMPT_ENGINEERING,AI / GenAI,Intermediate,true
SSK_02001,USN_2025_451,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_02002,USN_2025_451,NLP,AI / GenAI,Beginner,true
SSK_02003,USN_2025_451,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_02004,USN_2025_452,SQL,Data Engineering & Cloud,Intermediate,false
SSK_02005,USN_2025_452,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_02006,USN_2025_452,PYSPARK,Data Engineering & Cloud,Advanced,true
SSK_02007,USN_2025_452,COMPUTER_VISION,AI / GenAI,Advanced,true
SSK_02008,USN_2025_452,PROMPT_ENGINEERING,AI / GenAI,Advanced,true
SSK_02009,USN_2025_453,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_02010,USN_2025_453,PYTHON,Core Engineering,Intermediate,false
SSK_02011,USN_2025_453,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_02012,USN_2025_454,SQL,Data Engineering & Cloud,Intermediate,false
SSK_02013,USN_2025_454,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_02014,USN_2025_454,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_02015,USN_2025_454,GENAI_LLMS,AI / GenAI,Advanced,true
SSK_02016,USN_2025_454,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_02017,USN_2025_455,SQL,Data Engineering & Cloud,Beginner,false
SSK_02018,USN_2025_455,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_02019,USN_2025_455,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_02020,USN_2025_455,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_02021,USN_2025_456,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_02022,USN_2025_456,PYTHON,Core Engineering,Advanced,true
SSK_02023,USN_2025_456,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_02024,USN_2025_456,NLP,AI / GenAI,Intermediate,false
SSK_02025,USN_2025_456,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_02026,USN_2025_457,SQL,Data Engineering & Cloud,Advanced,true
SSK_02027,USN_2025_457,PYTHON,Core Engineering,Intermediate,true
SSK_02028,USN_2025_457,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_02029,USN_2025_457,NLP,AI / GenAI,Beginner,true
SSK_02030,USN_2025_457,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_02031,USN_2025_457,PROMPT_ENGINEERING,AI / GenAI,Advanced,false
SSK_02032,USN_2025_458,SQL,Data Engineering & Cloud,Beginner,true
SSK_02033,USN_2025_458,PYTHON,Core Engineering,Intermediate,false
SSK_02034,USN_2025_458,PROMPT_ENGINEERING,AI / GenAI,Advanced,false
SSK_02035,USN_2025_458,NLP,AI / GenAI,Advanced,true
SSK_02036,USN_2025_458,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_02037,USN_2025_458,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_02038,USN_2025_459,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_02039,USN_2025_459,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_02040,USN_2025_459,PROMPT_ENGINEERING,AI / GenAI,Advanced,false
SSK_02041,USN_2025_459,VECTOR_DATABASES,AI / GenAI,Beginner,true
SSK_02042,USN_2025_459,NLP,AI / GenAI,Beginner,false
SSK_02043,USN_2025_460,PYTHON,Core Engineering,Intermediate,false
SSK_02044,USN_2025_460,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_02045,USN_2025_460,PROMPT_ENGINEERING,AI / GenAI,Intermediate,false
SSK_02046,USN_2025_460,NLP,AI / GenAI,Beginner,false
SSK_02047,USN_2025_460,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_02048,USN_2025_461,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_02049,USN_2025_461,DEEP_LEARNING,AI / GenAI,Intermediate,true
SSK_02050,USN_2025_461,COMPUTER_VISION,AI / GenAI,Intermediate,true
SSK_02051,USN_2025_461,NLP,AI / GenAI,Advanced,false
SSK_02052,USN_2025_462,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_02053,USN_2025_462,SQL,Data Engineering & Cloud,Beginner,false
SSK_02054,USN_2025_462,DATABRICKS_DE,Data Engineering & Cloud,Beginner,true
SSK_02055,USN_2025_463,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_02056,USN_2025_463,SQL,Data Engineering & Cloud,Intermediate,false
SSK_02057,USN_2025_463,COMPUTER_VISION,AI / GenAI,Beginner,true
SSK_02058,USN_2025_464,SQL,Data Engineering & Cloud,Intermediate,false
SSK_02059,USN_2025_464,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_02060,USN_2025_464,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_02061,USN_2025_464,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_02062,USN_2025_464,PROMPT_ENGINEERING,AI / GenAI,Intermediate,false
SSK_02063,USN_2025_465,PYTHON,Core Engineering,Intermediate,false
SSK_02064,USN_2025_465,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_02065,USN_2025_465,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_02066,USN_2025_465,PROMPT_ENGINEERING,AI / GenAI,Beginner,false
SSK_02067,USN_2025_465,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_02068,USN_2025_466,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_02069,USN_2025_466,SQL,Data Engineering & Cloud,Intermediate,false
SSK_02070,USN_2025_466,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_02071,USN_2025_467,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_02072,USN_2025_467,PYTHON,Core Engineering,Advanced,true
SSK_02073,USN_2025_467,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_02074,USN_2025_468,PYTHON,Core Engineering,Intermediate,true
SSK_02075,USN_2025_468,SQL,Data Engineering & Cloud,Beginner,false
SSK_02076,USN_2025_468,NLP,AI / GenAI,Advanced,false
SSK_02077,USN_2025_468,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_02078,USN_2025_469,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_02079,USN_2025_469,DEEP_LEARNING,AI / GenAI,Intermediate,true
SSK_02080,USN_2025_469,NLP,AI / GenAI,Advanced,false
SSK_02081,USN_2025_470,SQL,Data Engineering & Cloud,Intermediate,true
SSK_02082,USN_2025_470,PYTHON,Core Engineering,Advanced,true
SSK_02083,USN_2025_470,GENAI_LLMS,AI / GenAI,Advanced,true
SSK_02084,USN_2025_470,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_02085,USN_2025_471,PYTHON,Core Engineering,Beginner,false
SSK_02086,USN_2025_471,SQL,Data Engineering & Cloud,Intermediate,false
SSK_02087,USN_2025_471,NLP,AI / GenAI,Intermediate,false
SSK_02088,USN_2025_471,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_02089,USN_2025_471,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_02090,USN_2025_472,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_02091,USN_2025_472,PYTHON,Core Engineering,Beginner,false
SSK_02092,USN_2025_472,COMPUTER_VISION,AI / GenAI,Beginner,true
SSK_02093,USN_2025_472,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_02094,USN_2025_472,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_02095,USN_2025_473,PYTHON,Core Engineering,Advanced,true
SSK_02096,USN_2025_473,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_02097,USN_2025_473,PROMPT_ENGINEERING,AI / GenAI,Intermediate,true
SSK_02098,USN_2025_474,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_02099,USN_2025_474,SQL,Data Engineering & Cloud,Intermediate,true
SSK_02100,USN_2025_474,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_02101,USN_2025_474,GENAI_LLMS,AI / GenAI,Advanced,true
SSK_02102,USN_2025_474,NLP,AI / GenAI,Beginner,false
SSK_02103,USN_2025_474,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_02104,USN_2025_475,SQL,Data Engineering & Cloud,Beginner,true
SSK_02105,USN_2025_475,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_02106,USN_2025_475,PYSPARK,Data Engineering & Cloud,Intermediate,true
SSK_02107,USN_2025_476,PYTHON,Core Engineering,Intermediate,true
SSK_02108,USN_2025_476,SQL,Data Engineering & Cloud,Beginner,true
SSK_02109,USN_2025_476,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_02110,USN_2025_476,VECTOR_DATABASES,AI / GenAI,Intermediate,true
SSK_02111,USN_2025_476,COMPUTER_VISION,AI / GenAI,Beginner,true
SSK_02112,USN_2025_476,NLP,AI / GenAI,Advanced,false
SSK_02113,USN_2025_477,PYTHON,Core Engineering,Intermediate,false
SSK_02114,USN_2025_477,SQL,Data Engineering & Cloud,Beginner,true
SSK_02115,USN_2025_477,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_02116,USN_2025_478,PYTHON,Core Engineering,Advanced,false
SSK_02117,USN_2025_478,SQL,Data Engineering & Cloud,Beginner,false
SSK_02118,USN_2025_478,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_02119,USN_2025_478,GENAI_LLMS,AI / GenAI,Beginner,false
